old,new,speaker
"実は、さっき女の人が大慌てで
走ってきて、わたしとぶつかったの
「私に会ったことは誰にも言うな」って――
何かを大事そうに抱えて、大門の方へ行ったみたい",,Esen
"その――覚者さんなら、言っても
あの人を痛めつけたりしないかなって",,Esen
"あら、どうしたんです覚者さん
きょろきょろして――
どなたかお探しですか？",,Muget
"ガクシャさん――あぁ、あの人なら
バザールの方でいつも飲んだくれてますよ
最近物騒だってのに、よくやりますよね～",,Muget
"あの人、酔うと通行人に絡んで
ものすごく面倒なんです――
覚者さんも、会いに行くなら
気を付けてくださいね",,Muget
"おう、お二人さん
あれか、えーと――
諜報任務ってやつ？",,Basit
"俺はブラブラ――あ、いや
情報収集してたんだよ！
昔のツテは頼れないからさ――
地道に足を使って、な！",,Basit
"何か分かったら連絡するぜ～
またな",,Basit
"あら、覚者さんとメフィスさん
諜報中なの？
ご苦労さま！",,Karen
"私は今、集会所に備蓄しておく
食料を買ってきたところなのよ
この先、何があるかわからないでしょ？",,Karen
"私も、何か情報を手に入れたら
一番に知らせるわね！",,Karen
"おう、覚者さんにメフィスさん
諜報活動中かい？",,Jan
"俺も周りの奴らに
探りを入れたりしてるんだが――
今の所、有力な情報は無いな",,Jan
"引き続き、聞き込みしてみるぜ
何かあったら伝えるよ",,Jan
"あ、こんばんは
もしかして今、諜報中ですか？
憲兵には気を付けてくださいね",,Shem
"僕も、一応周りの知り合いに
探りを入れたりして調べてるんです",,Shem
"何か、有用そうなことを聞いたら
覚者さんにお知らせしますね！",,Shem
"あ――覚者さんとメフィスさん
こんばんは",,Esen
"あの、わたし――1人で出歩いたら
ダメって言われてるんだけど
どうしても、皆さんみたいに
情報収集をして、役に立ちたくて――",,Esen
"大丈夫、友達に話を聞いたらすぐ戻るから
――何か分かったら、すぐ伝えますね",,Esen
"覚者さん、メフィスさん、こんばんは
諜報任務ご苦労様です",,Muget
"わたしも今、メガドでいろいろ
聞いて回ろうかな～と思っていたところだったんです
本当ですよ",,Muget
何か分かったらお伝えしますね,,Muget
"やぁやぁお二人さん、任務中かい？
わざわざ訪ねてくれるとは感激だね",,Raksha
"僕はずっと集会所にいるよ
なにせ頭脳派だから、足を使うのは
得意じゃないんだ",,Raksha
"今は、どうしたら<NPC 681>侯爵を
縛り上げられるか、戦略を練っていたのさ
ずる賢い彼のことだ、ただ告発するだけじゃ
上手く逃げられてしまうだろうからね",,Raksha
"ま、考えがまとまったらメフィスくんから
伝えてもらうことにするよ",,Raksha
油断するな、迅速に片付けよう,,Mephis
仲間を呼ばれる前に、確実に息の根を止めよう,,Mephis
さすがは覚者サマ、といったところだな,,Mephis
"おい、そろそろ＜オーク軍の密通文書＞の
　　　　　翻訳が終わった頃じゃないか？",,Mephis
まずはエニスとオークの密談現場へ行ってみよう――,,Mephis
"はいはい、何を知りたいのかい？
アンタはお得意様だし
たまには誰かに肩入れするのもいいかと思ってね――
今回は特別に無償で聞いてやろう",,Johoya
オーク軍の暗号文書に関して,,Johoya
なんでもない,Nothing,Johoya
"へぇ、珍しい物を持っているじゃないかい
アンタたち、また面白いことをしてるようだね――
売ってくれるのかい？",,Johoya
"このオークの暗号文書を、翻訳したいって？
オークの暗号に詳しい人間ねぇ――
あぁ、心当たりが無い訳じゃないよ",,Johoya
"ここいらじゃ《<NPC 697>》って呼ばれてんだが
なんでも、オークやゴブリンどもの生態やら言語やらの
研究をやってたとかで、一時は情報兵として
働いたこともあるって噂だけど――",,Johoya
"ま、アタシに言わせりゃただの飲んだくれさ
それでも良いってんなら場所を教えてやるよ",,Johoya
"そのオークの暗号文書を
翻訳したいんだろう？
心当たりのある男を紹介してやろうかねぇ",,Johoya
"ここいらじゃ《<NPC 697>》って呼ばれてんだが
なんでも、オークやゴブリンどもの生態やら言語やらの
研究をやってたとかで、一時は情報兵として
働いたこともあるって噂だけど――",,Johoya
"ま、アタシに言わせりゃただの飲んだくれさ
それでも良いってんなら場所を教えてやるよ",,Johoya
"あ――危ないところだった
奴ら、私の顔を見た途端襲ってきてさ！
まだ私のことを覚えているオークも残ってるんだな
――あぁ、いやいやこっちの話",,Raksha
"ところで、君たち最高のタイミングだったね？
あと一分遅ければ、私はミンチになっていたよ
お礼に、一杯おごらせてくれ――",,Raksha
"――へ
<NPC 698>の紹介で来たって？
オークの暗号を解読してほしいって！？",,Raksha
――――,,Raksha
"――――
――はぁ",,Raksha
"いかにも、確かに私が<NPC 697>だ
情報兵をやっていたのは昔の話だがね
血みどろの争いの渦中にいることが嫌で
辞めてからずっと、酒浸りの軟弱野郎さ――",,Raksha
"――だが、君には命を救われた
その借りを返さないまま追い返すほど
冷たい人間じゃないんでね",,Raksha
"――少し時間をくれ
強いのを一杯やって、それから翻訳作業に入る
なに、これくらいの文量ならそんなにかからない",,Raksha
な、なんなんだ貴様ら――！！,,Raksha
そこの君、助けてくれ！！,,Raksha
"待たせたな
――はい、これが翻訳した例の文書さ",,Raksha
"かなり久しぶりだったが、なんとかなったよ
いくつか見慣れない言葉もあったが
勘と経験で訳してみた",,Raksha
"これで貸し借りは無しだ
しかし、こんなとんでもない文書――
世に出たら大変なことになるぞ",,Raksha
"ま、何に使おうが私の知ったことじゃないがね
任務――上手く行くよう祈ってるよ",,Raksha
"くれぐれも、翻訳した文書の扱いには気をつけろ
間違っても私の存在を出すんじゃないぞ",,Raksha
"――あと、できれば<NPC 697>というあだ名も
やめてほしいと<NPC 698>に伝えてくれ",,Raksha
"酔ったときに話した私の身の上話を
聞いた子供たちが、勝手に呼び出したって
ことらしいが――
どうも馬鹿にされている気がして恥ずかしいんだ",,Raksha
可哀想になぁ――,,Megado Guard
<NPC 3269>ちゃん、家族をオークに殺されたんだろ？,,Megado Guard
メガドでできた友達まで、なんてなぁ,,Megado Guard
"あれから<NPC 3269>ちゃん、オークの情報を集めてるんだって
目標が出来たのはいいことだけどさ――",,Megado Guard
オークの奴ら、一体何が目的でまた集まって来たんだろうな,,Megado Guard
おっと、そろそろ時間だ――行こうぜ,,Megado Guard
"か、覚者様――
自分はサボってなどおりません！
嘘ではありません！",,Megado Guard
サボっていたのは、コイツだけです！,,Megado Guard
"覚者様、なぜここに！？
私は、決してサボっていた訳ではありません！",,Megado Guard
先輩がサボっていたので注意してたんです！,,Megado Guard
誰だ！　オークか！？,,Megado Guard
――気のせいか？,,Megado Guard
オークの被害を受けた<NPC 3269>とやらを探してみるか――,,Mephis
覚者さんがあたしに話しかけるなんて――,,Esen
"――もしかして
ここ最近、増えてきたオークのこと？
誰かから聞いたの？",,Esen
"村も、大好きなパパやママも
それから友達まで――
あたしの大事なものは全部オークが
めちゃくちゃにしていったんだ",,Esen
"あたしもオークをやっつけたい
――そのために、街中を駆け回って調べたよ
覚者さんの役に立つなら――
分かったこと、全部教えるね",,Esen
"奴ら――街を徘徊しているオーク達は
“何かを探している”みたい",,Esen
"街には兵隊さんたちもたくさんいるから
オークだって動きにくいはずなのに――
“探しているもの”、よっぽど大切なのかな",,Esen
"もしかして、奴らが探しているもの
覚者さんには――心当たりがある？",,Esen
"――――あの、覚者さん
あたしも覚者さんたちの手伝いを
させてもらえたり、しない？",,Esen
"あのオーク達を退治するために
メガドでいろいろ調べ物をしてるってこと
子供――あたしたちには全部筒抜けだよ",,Esen
"お願い――
パパやママを焼いたやつら
オークを退治する手伝いを――
覚者さんの手伝いをさせてください",,Esen
<NPC 3269>をレジスタンスに迎える,,Esen
少し考えさせてほしい,,Esen
"やったぁ！
ありがとう！",,Esen
"あたし――戦うことはまだできないけど
それ以外ならなんでもやるよ
情報収集だってがんばる！",,Esen
"――うふふ、一緒に遊ぼうよ！
もし私たちに勝ったら、良いものあげるよ",,Child
"キラキラ光る、綺麗なネックレスとか
すっごく上手な<NPC 681>さまの絵とか――
いっぱい拾って集めてるの",,Child
ねぇ、いいでしょ？,,Child
遊ぶ,,Child
断る,,Child
"わぁーい、やったぁ
大人のひとって、誘っても聞いてくれないから――
あなたは優しいんだね！",,Child
"それじゃ――かくれんぼでいい？
わたしたち、それが一番得意なの",,Child
"わたしたちが隠れるから
あなたは５つ数えたら探しにきてね
簡単でしょ？",,Child
準備ができたら教えてね,,Child
"準備はいい？
始めるよー！",,Child
準備はOK,,Child
少し待ってほしい,,Child
"ありがとな――
　　　　　子供たちの良い思い出になる",,Mephis
"――ふあぁ
なにかおもしろいことないかなぁ
“オークからかいゲーム”に行こうかなぁ――",,Child
"――へへ、最近ぼくたちの中で流行ってるんだ！
街のなかでオークを見つけたら
みんなで色んな方向からからかうの！",,Child
"オークは足が遅いから、ぼくらに追いつけないんだ
１度もつかまったことないんだよ？",,Child
"覚者さん、みんなに付き合ってあげてよ
――変な遊びに夢中になって
怪我でもされたら困るからね",,Child
"かくれんぼ、いっしょにやってくれるのー？
わーい、ぜったい負けないからね！",,Child
"かくれんぼかぁ――久しぶりだな
昔入ってた施設じゃ、負け無しだったんだ",,Child
"どうせ僕らの宝物目当てで受けたんだろうけど――
覚者さん、覚悟しなよ",,Child
"――見つかっちゃった？
えへへ、見つけてくれてありがとう
ひとりで隠れるの、ちょっと心細かったの",,Child
"――みんな楽しかったみたい
あなたのおかげだね
いっしょに遊んでくれてありがとう",,Child
"それじゃあお礼、あげなきゃね
どれにしようかな――？",,Child
うーんと――はいこれ、あげる！,,Child
"知らない大人のひとがくれたの
“あなたも<NPC 681>さまを尊敬しなさい”って――
でもこんなの貰っても、お腹いっぱいにならないもの
だから、あなたにあげる！",,Child
"――え！？
みつけちゃったの？",,Child
"もう、オトナゲないんだから～
――もう一回やろうよ、もう一回！",,Child
"かくれんぼ、とっても楽しかったよ！
また一緒にあそぼうね！",,Child
僕は草――僕は草――僕は草――,,Child
"――――あれ
見つかっちゃった？
なかなかやるじゃん覚者さん",,Child
"なかなか楽しかったよ――
覚者さん、子供相手に本気で探しに来るんだもの
その大人げの無さ、嫌いじゃないよ",,Child
"みんなも、楽しめたようで良かったよ
最近、他の縄張りの子供がオークに捕まった事件が
あったみたいで――少しは気晴らしになったかな",,Child
"とっても楽しかったよ
覚者さんは、私たちの初めての
“大人の友達”――だね！",,Child
またこの５人で、一緒に遊べたら嬉しいな,,Child
――助太刀お願いいたします！,,Megado Guard
逃げますよ！　被害が出る前に追いましょう！,,Megado Guard
"メガドの英雄、覚者殿にご助力いただけるとは――
感謝いたします！",,Megado Guard
"しかし、いくら覚者殿がいるとは言え
この人数で深追いするのは避けたいですね
罠だという可能性もあります――
一度、侯爵様への報告をいたします！",,Megado Guard
"――あっ
もちろん、覚者殿のお手を煩わせる気はありません
侯爵様への進言は、私にお任せください",,Megado Guard
"実は私、<NPC 681>様とはパイプがありまして
――メガド占領時、<NPC 681>様の右腕として
直接指示を受けて働いていたんです！",,Megado Guard
"メガド占領下では、私が一番<NPC 681>様に
貢献していたと言っても過言ではない――
そう自負しております
きっと、話を聞いてくださるはず",,Megado Guard
"そうと決まれば、善は急げです
覚者殿、私はこれにて失礼いたします！",,Megado Guard
"あ――覚者殿――
先日のオーク掃討作戦の件
気にかけてくださっていたのですか？",,Megado Guard
"実はあのオークを逃がした件の後、<NPC 681>侯爵に
進言に伺ったのですが――
“証拠が無いため協力できない”と
門前払いを食らってしまったのです",,Megado Guard
"少なくとも、共に占領中の苦難を味わっていた
あの頃の<NPC 681>侯爵ならば
こんな問題、絶対に放置はしないはずなのです",,Megado Guard
"こうなれば、この命に代えてでも
私一人でオークどもを追い詰めるしか――！？",,Megado Guard
<NPC 681>について詳しく知りたい,,Megado Guard
応援する,,Megado Guard
"えっ！？
あ――はい、ありがとうございます――",,Megado Guard
"<NPC 681>様について知りたい、ですか――？
えぇ、確かに――メガド占領時に限定すれば
<NPC 681>様を一番知っているのは
私かもしれません",,Megado Guard
"良いでしょう、昔話をして差し上げます
――ただ、その代わりと言っては難ですが
お願いがございます",,Megado Guard
"例のオーク共を追い詰める
手伝いをしていただけませんか？",,Megado Guard
協力する,,Megado Guard
断る,,Megado Guard
"えっ
ほ、本当ですか！
よかった――",,Megado Guard
"放って置くことはできないけれど
さすがに、一人で挑むのは無謀だと
感じていたところだったんです！",,Megado Guard
"――それでは、手遅れになる前に奴らを探しましょう
昔話ならば、後でゆっくりと
お聞かせして差し上げます！",,Megado Guard
"恐らく、これは激戦となるでしょう――
準備はよろしいですか？",,Megado Guard
準備はOK,,Megado Guard
――少し待ってほしい,...I want to wait awhile,Megado Guard
"奴らが逃げ込んだ地区は、先日から
市民通行止めにしております！
心おきなく大暴れできましょう――",,Megado Guard
"こちらです！
さぁ、ついて来てください！",,Megado Guard
いました、奴らです！,,Megado Guard
ど、どうしてこんな危険な魔物が――！？,,Megado Guard
"どうして街中にこのような魔物の群れが――
と、とにかく、なんとか倒せましたね
ご助力、誠にありがとうございました！",,Megado Guard
"ええと、確か
<NPC 681>侯爵についての話をご所望でしたよね
メガド占領時代のナヴィド侯爵ですか――",,Megado Guard
"簡単に言うと
市民から見ても、兵士から見ても
あの方は “英雄”ですね――",,Megado Guard
"オークに占領された後、メガドは地獄でした
無抵抗な人々が残虐なオークに蹂躙される日々――
戦おうとした兵は、ことごとく死にました",,Megado Guard
"見かねた侯爵が、危険も顧みず
オークに交渉を持ちかけられたのです
捕虜の統率と、労働力や物資の提供を行う代わりに
残虐な扱いは止めるようにと――",,Megado Guard
"それからは、処刑やいたぶりは激減しました
オーク軍を援助する屈辱に耐え、生きてさえいれば
いつかきっと反逆の時が来る――
我々は希望を抱くことができるようになったのです",,Megado Guard
"我々が生きていられるのは、全てあの方のおかげ
――ですので、憎きオークに対する先日の対応は
どうも不可解で――",,Megado Guard
"――ですが、ひとまずは問題解決、ですね
ご協力ありがとうございました！",,Megado Guard
"捕虜たちへの残虐行為を見かねた侯爵が
オークに交渉を持ちかけられたのです
捕虜の統率と、労働力や物資の提供を行う代わりに
残虐な扱いは止めるようにと―",,Megado Guard
"我々が生きていられるのは、全てあの方のおかげ
――ですので、憎きオークに対する先日の対応は
どうも不可解で――",,Megado Guard
"――ですが、ひとまずは問題解決、ですね
ご協力ありがとうございました！",,Megado Guard
キャッ！,,Muget
ダメなんですぅ――！,,Muget
ついてこないでください～！,,Muget
"なんなんですか、しつこすぎます！！
まさか、わたしが<STG 473>で手に入れてしまった
あの“危険すぎるアレ”をもう察知して――？",,Muget
"わかりました――
<NPC 681>侯爵に言いつけるならどうぞ！
煮るなり焼くなり揚げるなり燻すなりしてください！",,Muget
何があったか聞く,,Muget
そっとしておく,Keep silent,Muget
"――覚者さま、あなたまさか
<NPC 681>侯爵の手先じゃないですよねぇ
散々おつかいだなんだと
仲良くしていたようですけどぉ――？",,Muget
"ともかく――
信じられませんね",,Muget
"たとえ本当に侯爵とは無関係だったとしても
危険を冒して手に入れた“アレ”を
よく知りもしない方に見せるって訳には――",,Muget
――――,,Muget
"――――
――いや、覚者さまなら――",,Muget
"わたし、聞いたことがあります
覚者さまが、“レジスタンス”と関係があると――
そちらの方がメフィスさん、ですね？",,Muget
"――そうよ
覚者さまならきっと――",,Muget
"これを見ていただけますか？
この《謎の帳簿》を――",,Muget
"<STG 473>の警備をしているときに
たまたま見つけたんです
いかにも怪しいでしょう、この《謎の帳簿》",,Muget
"これ、ただの出納帳簿じゃないんです
日付を見ると、つい先日まで
記入され続けていたようで――
しかも所々に「オーク」という字があるんです",,Muget
"なんだかすごくきな臭い香りがしたので
つい持ち出しちゃったんですけど――
なんだか持て余してしまって",,Muget
"覚者さま！　よろしければこれ、差し上げます！
あなたの方が、これの扱いに詳しいと思うんです
その代わり――
このことは絶対に他言しないでくださいな",,Muget
"ところでこれって<NPC 681>様や
憲兵に知られたら
確実に牢獄行きですよね――？",,Muget
"ハァ
これから一生、憲兵の視線に警戒しながら
生きて行かなきゃいけないんでしょうか",,Muget
<NPC 3255>をレジスタンスに迎える,,Muget
そっとしておく,Keep silent,Muget
"レジスタンス――
うふふ、なんだか秘密結社的な響きですね",,Muget
"剣の心得ならば少々ありますけれど――
それ以外はあまり期待しすぎないでくださいね
よろしくおねがいします～",,Muget
"レジスタンスに入らないかって？
もう嫌ですよぉ、これ以上面倒なゴタゴタは――",,Muget
"あれ、でも――
<NPC 681>侯爵がいなくなれば
憲兵隊も無くなるんでしょうか？
そうすれば大手を振って歩けるようになる？",,Muget
――――,,Muget
"――わかりました
わたしにできることなら、お手伝いします",,Muget
"まぁ、剣の心得ならば少々ありますけれど――
それ以外はあまり期待しすぎないでくださいね
よろしくおねがいします～",,Muget
元王国軍兵士の、通称 “ガクシャ” だな？,,Military Police
"おやおや――
　　　　　憲兵さんが酔っ払いに何の用です？",,Raksha
キサマ、レジスタンスと繋がりがあるな？,,Military Police
"れじすたんす――はて
　　　　　そのような酒は聞いたことありませんな",,Raksha
"とぼけるな！
　　　一緒に来てもらおうか？",,Military Police
構いませんよ――この一杯を飲んだらね,,Raksha
"おお――覚者クン！
いいところに来たね
僕に何か用事があったんだろう？",,Raksha
"ちょうど今、そちらの憲兵さんに
連行されそうになっているところだったんだ
何とかしてくれないか？",,Raksha
"お、お前はレスタニアの覚者――と
メフィス！？",,Military Police
"指名手配犯がノコノコと捕まりにくるとは
間抜けなヤツめ！
覚悟しろ！",,Military Police
"いやぁ、助かったよ！
僕もついに、要注意人物として
目をつけられたって訳だ――君たちのおかげでね",,Raksha
"ところで、わざわざ訪ねて来るなんて
また僕に用事があったんだろう？
見返りの話は置いといて――
まずは話を聞いてみようじゃないか",,Raksha
"なになに――オークの口を割らせる
打開策は何か無いかって？
そう言われてもねぇ",,Raksha
――――,,Raksha
救援を期待するオーク――,,Raksha
裏切りを許さぬ性質――――,,Raksha
――――,,Raksha
"――――
――そうだ",,Raksha
"やっぱり、酒を飲んだ後の
ひらめきってのはすごいな！
悪魔的なアイデアが浮かんだぞ！",,Raksha
"聞きたいのか？
僕のアイデアが聞きたいのか？",,Raksha
グフフフ――――,,Raksha
"そのオークを、裏切らせる！
いや――正確には
 “裏切ったと思われている”と錯覚させるんだ",,Raksha
"つまり、助けに来たオーク軍は
本当は、助けに来たんじゃない――
人間どもに寝返った伝令兵を捕えるために
メガドへ来た――そう思わせるんだ",,Raksha
"あぁ、仲間たちの誤解に縮み上がるオーク君の
なんと哀れなこと！
オークだって生き物だ、恐怖する瞬間は作れるよ
そして――怯えたら最後、思うがままさ",,Raksha
"どうだい、裏切りの恐ろしさを知っている
オークだからこそ効きそうな作戦だろ？",,Raksha
"だが、どうやって偽の手配書を作るかだ
オーク文字の模造が出来そうな
器用な人物が必要だが――",,Raksha
――――,,Raksha
"――１人だけ心当たりがあるぞ！
紹介してやってもいいが、一つ条件がある",,Raksha
――僕を、君たち秘密結社の仲間にしてくれ！,,Raksha
<NPC 697>をレジスタンスに迎える,,Raksha
考えさせてほしい,,Raksha
"そうだろう、そうだろう！
僕と覚者クンの仲だものな！",,Raksha
"僕は働くことや、戦うことは苦手だ！
――だがまぁ、頭脳労働なら
多少できないこともない",,Raksha
"さて――それじゃあ約束だ
メガドいち、繊細で美しい仕事をする
職人の元に案内しよう",,Raksha
お待たせ！,,Serine
"ねぇこれ、指名手配書にみえるんだけどぉ
しかも――オークの！
いったい何をする気なの？",,Serine
"ま、いいわ、お得意さんだし
あんまり詮索しないであげる
覚者さんが関わってるってことは――
きっと重要なんでしょ？",,Serine
"さ、どうぞ持って行って
今度はちゃんと、オシャレのために来てよねぇ！",,Serine
"やだ、ガクシャのおじさん――
なぁに？　メイクしに来たの？",,Serine
"――って、あら覚者さん！
珍しい組み合わせじゃな～い、どうしたの？",,Serine
"へ？
偽造してもらいたい文書があるぅ？",,Serine
"そりゃたしかに、あたしがメガドで
一番手先が器用だと思うわぁ
だけど、文字を書くのとアイラインを描くの
一緒にしないでもらえる？",,Serine
"――まぁ、そこまで言うなら
試しにやってみてもいいけどねぇ
あんまり期待しないでよ？",,Serine
"じゃ――ささっと終わらせちゃうから
少しだけ待っててちょうだいね！",,Serine
"――だ、そうだ
<NPC 3270>クンの邪魔をしないで
大人しく待っていたまえ",,Raksha
"――え？
なんで彼女と知り合いなのかって？",,Raksha
――――,,Raksha
――――なんだっていいじゃないか,,Raksha
"いいかい、人の趣味嗜好というものはね
他人にとやかく言う権利は無いんだ
詮索するのはおすすめできないな",,Raksha
"どうだい、<NPC 3270>クンの腕は！
まるで本当にオークが書いたかのような
リアルな手配書だろう？　ん？",,Raksha
"ところで、君らのアジトに
酒場なんかはあるのかな？",,Raksha
"――え？　秘密結社と言ったら
衣食住の一通りが揃っていて
合言葉を言わないと入れない秘密基地が
あるって相場が決まっているじゃないか！",,Raksha
"なんだか最近、メガドでもオークを
見かけることが増えてきたけど――
もしかしてそれと関係してる？",,Serine
"はぁ、オークと一緒に憲兵隊も
どこかへ行ってくれないかしら～
――まぁ、覚者さんならきっと良いように
してくれるわよねぇ",,Serine
うふふ、期待してるんだから～！,,Serine
"ここが<NPC 586>とオークの密通現場だが――
憲兵に先を越されたか、片付けるぞ",,Mephis
よし、《証拠》が無いか調べてみよう,,Mephis
"呑んだくれのガクシャ、だと――
　　　　　ここは話を信じて、行ってみるか",,Mephis
"ガクシャに翻訳依頼はできた――
　　　　　さて、作業完了まで待つか",,Mephis
"3人見つければいいんだな――
　　　　　さぁどこから探す？",,Mephis
――１人、見つけたぞ,,Mephis
子供を見つけたぞ,,Mephis
――わかった,,Mephis
"よし――これで約束は果たしたな
　　　　　<NPC 681>の話を聞かせてもらおう",,Mephis
誰かが戦っているようだな――,,Mephis
"この件は気になるな――
　　　　　また後日、会いに行ってみよう",,Mephis
"な――なんなんだコイツは？
　　　　　怪しすぎる",,Mephis
"<STG 473>で見つけた、“アレ”――？
　　　　　気になるな",,Mephis
ガクシャが憲兵に捕まるのはまずいぞ！,,Mephis
"よし、邪魔者はいなくなったな
　　　　　オークの件をガクシャに相談しよう",,Mephis
勿体ぶりやがって、一体なんなんだ？,,Mephis
"待ち伏せだと――！
　　　　　動きを読まれていたらしいな",,Mephis
"もう証拠は十分だ、早いところ戻ろう
　　　　　これ以上の諜報活動は危険だ",,Mephis
"そんなにかからないらしい――この辺りで
　　　　　<NPC 3270>の作業完了を待とう",,Mephis
あれは<NPC 697>と――憲兵か！？,,Mephis
胡散臭いが、ついて行ってみるか,,Mephis
そろそろ、<NPC 3270>と約束した時間じゃないか？,,Mephis
"もうすぐガクシャと約束した時間だな
　　　　　あとで立ち寄るのを、忘れるなよ",,Mephis
"もうすぐセリンと約束した時間だな
　　　　　あとで立ち寄るのを、忘れるなよ",,Mephis
さぁ、今日もやるか,,Mephis
